date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:21:11	566050/566050	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:dc122e3ad164f984e8676b04e4e2290c%22	https://rokiovertime.com/en-espanol/products/rokiovertime-com-banner	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/en-espanol/products/rokiovertime-com-banner.html	(from https://rokiovertime.com/en-espanol/collections/all?page=3)
08:21:11	641312/641312	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:5e1a40570959659d751ed9b3308e3022%22	https://rokiovertime.com/en-espanol/products/anime-attack-on-titan-sport-shorts-men-sportswear-running-short-pants-beach-bottoms-summer-gym-fitness-training-jogging-shorts-1	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/en-espanol/products/anime-attack-on-titan-sport-shorts-men-sportswear-running-short-pants-beach-bottoms-summer-gym-fitness-training-jogging-shorts-1.html	(from https://rokiovertime.com/en-espanol/collections/all?page=3)
08:21:11	632009/632009	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:2bf603c6bd87e202962ecec9299d5b20%22	https://rokiovertime.com/en-espanol/products/roki-dragon-ball-gym-shorts	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/en-espanol/products/roki-dragon-ball-gym-shorts.html	(from https://rokiovertime.com/en-espanol/collections/all?page=3)
08:21:12	603277/603277	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:8e159e478537a9647ba1e9909526be4c%22	https://rokiovertime.com/en-espanol/products/anime-attack-on-titan-sport-shorts-men-sportswear-running-short-pants-beach-bottoms-summer-gym-fitness-training-jogging-shorts	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/en-espanol/products/anime-attack-on-titan-sport-shorts-men-sportswear-running-short-pants-beach-bottoms-summer-gym-fitness-training-jogging-shorts.html	(from https://rokiovertime.com/en-espanol/collections/all?page=3)
08:21:12	793415/793415	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:07d702ad1ba1ac55cbff8d9532d8c6a4%22	https://rokiovertime.com/en-espanol/collections/gym-shorts?page=1	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/en-espanol/collections/gym-shorts2679.html	(from https://rokiovertime.com/en-espanol/collections/gym-shorts?page=2)
08:21:13	63074/63074	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:74ae09e7656f7b00215320ed37683dbc%22	https://rokiovertime.com/en-espanol/collections/gym-shorts.oembed?page=2	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/en-espanol/collections/gym-shorts4658.oembed	(from https://rokiovertime.com/en-espanol/collections/gym-shorts?page=2)
08:21:13	2196/2196	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:e8bf333f73ac1d351161093d36c9b25f%22	https://rokiovertime.com/en-espanol/products/roki-goku-gym-shorts.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/en-espanol/products/roki-goku-gym-shorts.oembed	(from https://rokiovertime.com/en-espanol/products/roki-goku-gym-shorts)
08:21:13	3607/3607	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:760d842a7ba54057de6e1eb918bddd7f%22	https://rokiovertime.com/en-espanol/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-2.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/en-espanol/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-2.oembed	(from https://rokiovertime.com/en-espanol/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-2)
08:21:14	2168/2168	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:ab2f9c9d3f085f8e9d64dc7471ac678e%22	https://rokiovertime.com/en-espanol/products/roki-kame-gym-shorts.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/en-espanol/products/roki-kame-gym-shorts.oembed	(from https://rokiovertime.com/en-espanol/products/roki-kame-gym-shorts)
08:21:14	3578/3578	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:06d7da22281fce871f4ff7ee8a3b57e1%22	https://rokiovertime.com/en-espanol/products/anime-mens-gym-fitness-shorts-bodybuilding-jogging-workout-male-short-pants-sport-run-breathable-quick-drying-mesh-sweatpants.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/en-espanol/products/anime-mens-gym-fitness-shorts-bodybuilding-jogging-workout-male-short-pants-sport-run-breathable-quick-drying-mesh-sweatpants.oembed	(from https://rokiovertime.com/en-espanol/products/anime-mens-gym-fitness-shorts-bodybuilding-jogging-workout-male-short-pants-sport-run-breathable-quick-drying-mesh-sweatpants)
08:21:15	2465/2465	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:0b2456abd1fc7172a4ad2863088eaf97%22	https://rokiovertime.com/en-espanol/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-3.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/en-espanol/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-3.oembed	(from https://rokiovertime.com/en-espanol/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-3)
08:21:15	2391/2391	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:649cfff9062915bb9c0a03e487b9a66b%22	https://rokiovertime.com/en-espanol/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-1.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/en-espanol/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-1.oembed	(from https://rokiovertime.com/en-espanol/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-1)
08:21:16	2253/2253	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:ff01ec6d2b24e2934ba0c313d15b1161%22	https://rokiovertime.com/en-espanol/products/reaper-death-seal-gym-shorts-1.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/en-espanol/products/reaper-death-seal-gym-shorts-1.oembed	(from https://rokiovertime.com/en-espanol/products/reaper-death-seal-gym-shorts-1)
08:21:16	1332/1332	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:341198221d2345ddd64618f85555b0b9%22	https://rokiovertime.com/en-espanol/products/roki-silver-45-lb-plate-necklace.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/en-espanol/products/roki-silver-45-lb-plate-necklace.oembed	(from https://rokiovertime.com/en-espanol/products/roki-silver-45-lb-plate-necklace)
08:21:16	1166/1166	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:78528061fa352bdd54dddb00361a3050%22	https://rokiovertime.com/en-espanol/products/roki-gold-45-lb-plate-necklace.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/en-espanol/products/roki-gold-45-lb-plate-necklace.oembed	(from https://rokiovertime.com/en-espanol/products/roki-gold-45-lb-plate-necklace)
08:21:17	3312/3312	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:eadf6578d6d12e0449e81d7861d4a7db%22	https://rokiovertime.com/en-espanol/products/kamogawa-boxing-gym-training-t-shirt.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/en-espanol/products/kamogawa-boxing-gym-training-t-shirt.oembed	(from https://rokiovertime.com/en-espanol/products/kamogawa-boxing-gym-training-t-shirt)
08:21:17	3103/3103	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:df0d43e0f9953fa8f5ce35c13626f9a4%22	https://rokiovertime.com/en-espanol/products/ippo-training-t-shirt.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/en-espanol/products/ippo-training-t-shirt.oembed	(from https://rokiovertime.com/en-espanol/products/ippo-training-t-shirt)
08:21:18	3311/3311	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:a5d8f1f39ae93fac5340d0a1a744ea43%22	https://rokiovertime.com/en-espanol/products/ippo-manga-cover-training-t-shirt.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/en-espanol/products/ippo-manga-cover-training-t-shirt.oembed	(from https://rokiovertime.com/en-espanol/products/ippo-manga-cover-training-t-shirt)
08:21:18	31146/31146	---MCZ	200	added ('OK')	application/atom+xml	etag:%22cacheable:701d01becafb379c2c7f5009b362831c%22	https://rokiovertime.com/en-espanol/collections/hajime-no-ippo-pump-covers.atom	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/en-espanol/collections/hajime-no-ippo-pump-covers.atom	(from https://rokiovertime.com/en-espanol/collections/hajime-no-ippo-pump-covers)
08:21:18	17216/17216	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:408229cb7dda6be10535e6b360507740%22	https://rokiovertime.com/en-espanol/collections/hajime-no-ippo-pump-covers.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/en-espanol/collections/hajime-no-ippo-pump-covers.oembed	(from https://rokiovertime.com/en-espanol/collections/hajime-no-ippo-pump-covers)
08:21:19	732292/732292	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:897001d559215d3edff87ac45087d7fa%22	https://rokiovertime.com/es-mx/collections/all?page=1	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/collections/all2679.html	(from https://rokiovertime.com/es-mx/collections/all?page=2)
08:21:20	635816/635816	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:dc1e0b6c14bb5488dc0d450758ab2742%22	https://rokiovertime.com/es-mx/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts.html	(from https://rokiovertime.com/es-mx/collections/all?page=2)
08:21:20	1107/1107	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:f620a88523c32a10ec20ccc6e7c72256%22	https://rokiovertime.com/es-mx/products/roki-cast-iron-45-lb-plate-necklace.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/products/roki-cast-iron-45-lb-plate-necklace.oembed	(from https://rokiovertime.com/es-mx/products/roki-cast-iron-45-lb-plate-necklace)
08:21:21	1368/1368	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:31deac33e96f811d7009f655421f5a5d%22	https://rokiovertime.com/es-mx/products/roki-classic-45-lb-iron-plate-necklace.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/products/roki-classic-45-lb-iron-plate-necklace.oembed	(from https://rokiovertime.com/es-mx/products/roki-classic-45-lb-iron-plate-necklace)
08:21:21	2486/2486	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:e4192ee1492877e010c759bb2d9a1773%22	https://rokiovertime.com/es-mx/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-4.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-4.oembed	(from https://rokiovertime.com/es-mx/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-4)
08:21:22	3595/3595	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:47f5624f4893417d0551303c8e2165ec%22	https://rokiovertime.com/es-mx/products/roki-dragon-ball-gym-shorts-1.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/products/roki-dragon-ball-gym-shorts-1.oembed	(from https://rokiovertime.com/es-mx/products/roki-dragon-ball-gym-shorts-1)
08:21:22	555891/555891	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:a5cb1c0ebba674c564ebd94a5c51ee3b%22	https://rokiovertime.com/es-mx/products/rokiovertime-com-banner	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/products/rokiovertime-com-banner.html	(from https://rokiovertime.com/es-mx/collections/all?page=3)
08:21:22	632724/632724	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:bd66efeca3dcf06ac7594f6b834284f3%22	https://rokiovertime.com/es-mx/products/anime-attack-on-titan-sport-shorts-men-sportswear-running-short-pants-beach-bottoms-summer-gym-fitness-training-jogging-shorts-1	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/products/anime-attack-on-titan-sport-shorts-men-sportswear-running-short-pants-beach-bottoms-summer-gym-fitness-training-jogging-shorts-1.html	(from https://rokiovertime.com/es-mx/collections/all?page=3)
08:21:23	623983/623983	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:fa2edff11ab89d50da51e471f6a3a5e0%22	https://rokiovertime.com/es-mx/products/roki-dragon-ball-gym-shorts	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/products/roki-dragon-ball-gym-shorts.html	(from https://rokiovertime.com/es-mx/collections/all?page=3)
08:21:23	593827/593827	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:ce6d181d3304e75160cb4bc2cd30c41b%22	https://rokiovertime.com/es-mx/products/anime-attack-on-titan-sport-shorts-men-sportswear-running-short-pants-beach-bottoms-summer-gym-fitness-training-jogging-shorts	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/products/anime-attack-on-titan-sport-shorts-men-sportswear-running-short-pants-beach-bottoms-summer-gym-fitness-training-jogging-shorts.html	(from https://rokiovertime.com/es-mx/collections/all?page=3)
08:21:24	744191/744191	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:a4dcf32effd35600af6977315c405ef8%22	https://rokiovertime.com/es-mx/collections/gym-shorts?page=1	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/collections/gym-shorts2679.html	(from https://rokiovertime.com/es-mx/collections/gym-shorts?page=2)
08:21:24	65427/65427	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:cc0c69145c622b828cae964e55b4e092%22	https://rokiovertime.com/es-mx/collections/gym-shorts.oembed?page=2	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/collections/gym-shorts4658.oembed	(from https://rokiovertime.com/es-mx/collections/gym-shorts?page=2)
08:21:24	2320/2320	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:3463fc4ae3c7c53259558cf04670609b%22	https://rokiovertime.com/es-mx/products/roki-goku-gym-shorts.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/products/roki-goku-gym-shorts.oembed	(from https://rokiovertime.com/es-mx/products/roki-goku-gym-shorts)
08:21:25	3719/3719	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:61a9f0235f018c646ac9f5f638ec8930%22	https://rokiovertime.com/es-mx/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-2.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-2.oembed	(from https://rokiovertime.com/es-mx/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-2)
08:21:25	2305/2305	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:f3d25a743e181dfd8adbbf7866211672%22	https://rokiovertime.com/es-mx/products/roki-kame-gym-shorts.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/products/roki-kame-gym-shorts.oembed	(from https://rokiovertime.com/es-mx/products/roki-kame-gym-shorts)
08:21:26	3710/3710	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:3c4ce07e9f1216a6c279bcc7782e8423%22	https://rokiovertime.com/es-mx/products/anime-mens-gym-fitness-shorts-bodybuilding-jogging-workout-male-short-pants-sport-run-breathable-quick-drying-mesh-sweatpants.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/products/anime-mens-gym-fitness-shorts-bodybuilding-jogging-workout-male-short-pants-sport-run-breathable-quick-drying-mesh-sweatpants.oembed	(from https://rokiovertime.com/es-mx/products/anime-mens-gym-fitness-shorts-bodybuilding-jogging-workout-male-short-pants-sport-run-breathable-quick-drying-mesh-sweatpants)
08:21:26	2576/2576	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:597d28978fc52071570ffa10e26bca4d%22	https://rokiovertime.com/es-mx/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-3.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-3.oembed	(from https://rokiovertime.com/es-mx/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-3)
08:21:26	2488/2488	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:7d63bf46d5b0f31d2e709b8640c709be%22	https://rokiovertime.com/es-mx/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-1.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-1.oembed	(from https://rokiovertime.com/es-mx/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-1)
08:21:27	2363/2363	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:ce728942da7e20c0c53baa46d871cb96%22	https://rokiovertime.com/es-mx/products/reaper-death-seal-gym-shorts-1.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/products/reaper-death-seal-gym-shorts-1.oembed	(from https://rokiovertime.com/es-mx/products/reaper-death-seal-gym-shorts-1)
08:21:27	1448/1448	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:3f97e1c2c69b77a5e1a7cd4e3c90dede%22	https://rokiovertime.com/es-mx/products/roki-silver-45-lb-plate-necklace.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/products/roki-silver-45-lb-plate-necklace.oembed	(from https://rokiovertime.com/es-mx/products/roki-silver-45-lb-plate-necklace)
08:21:28	1287/1287	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:b0794d353acd392b914409fca6b50b1b%22	https://rokiovertime.com/es-mx/products/roki-gold-45-lb-plate-necklace.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/products/roki-gold-45-lb-plate-necklace.oembed	(from https://rokiovertime.com/es-mx/products/roki-gold-45-lb-plate-necklace)
08:21:28	3468/3468	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:d8495a6132f95dea34c94b1ce8b650f5%22	https://rokiovertime.com/es-mx/products/kamogawa-boxing-gym-training-t-shirt.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/products/kamogawa-boxing-gym-training-t-shirt.oembed	(from https://rokiovertime.com/es-mx/products/kamogawa-boxing-gym-training-t-shirt)
08:21:28	3229/3229	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:01e153114e2d4682dfa5f33d702b561d%22	https://rokiovertime.com/es-mx/products/ippo-training-t-shirt.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/products/ippo-training-t-shirt.oembed	(from https://rokiovertime.com/es-mx/products/ippo-training-t-shirt)
08:21:29	3452/3452	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:a15a685a148b0a3e37acf51558a65470%22	https://rokiovertime.com/es-mx/products/ippo-manga-cover-training-t-shirt.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/products/ippo-manga-cover-training-t-shirt.oembed	(from https://rokiovertime.com/es-mx/products/ippo-manga-cover-training-t-shirt)
08:21:29	31334/31334	---MCZ	200	added ('OK')	application/atom+xml	etag:%22cacheable:524d889d1011b16e56cccab8ac4c99d2%22	https://rokiovertime.com/es-mx/collections/hajime-no-ippo-pump-covers.atom	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/collections/hajime-no-ippo-pump-covers.atom	(from https://rokiovertime.com/es-mx/collections/hajime-no-ippo-pump-covers)
08:21:30	17791/17791	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:ccf1592d250e0ed94998c954a82f7950%22	https://rokiovertime.com/es-mx/collections/hajime-no-ippo-pump-covers.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-mx/collections/hajime-no-ippo-pump-covers.oembed	(from https://rokiovertime.com/es-mx/collections/hajime-no-ippo-pump-covers)
08:21:30	732591/732591	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:babc0a6021098f07abaa5cfe9d46764b%22	https://rokiovertime.com/es-cl/collections/all?page=1	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-cl/collections/all2679.html	(from https://rokiovertime.com/es-cl/collections/all?page=2)
08:21:31	636017/636017	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:b1fd1c5c5a6f4656e838b1655ec97c44%22	https://rokiovertime.com/es-cl/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-cl/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts.html	(from https://rokiovertime.com/es-cl/collections/all?page=2)
08:21:31	1109/1109	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:624b4b02cece1fce3d09bf6dffca9346%22	https://rokiovertime.com/es-cl/products/roki-cast-iron-45-lb-plate-necklace.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-cl/products/roki-cast-iron-45-lb-plate-necklace.oembed	(from https://rokiovertime.com/es-cl/products/roki-cast-iron-45-lb-plate-necklace)
08:21:32	1370/1370	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:eb2a4e1fe60fc2376750c22c0abb2895%22	https://rokiovertime.com/es-cl/products/roki-classic-45-lb-iron-plate-necklace.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-cl/products/roki-classic-45-lb-iron-plate-necklace.oembed	(from https://rokiovertime.com/es-cl/products/roki-classic-45-lb-iron-plate-necklace)
08:21:32	2504/2504	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:b2cb56b1878ef3bf697b58e52058557a%22	https://rokiovertime.com/es-cl/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-4.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-cl/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-4.oembed	(from https://rokiovertime.com/es-cl/products/anime-sports-shorts-men-women-classic-gym-workout-mesh-shorts-one-layer-running-shorts-fashion-design-swimming-fitness-shorts-4)
08:21:32	3631/3631	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:d6d6991add7a4b72199455bc37bfe259%22	https://rokiovertime.com/es-cl/products/roki-dragon-ball-gym-shorts-1.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-cl/products/roki-dragon-ball-gym-shorts-1.oembed	(from https://rokiovertime.com/es-cl/products/roki-dragon-ball-gym-shorts-1)
08:21:33	555903/555903	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:a63672d25ad8bfdbca44fe44c384722c%22	https://rokiovertime.com/es-cl/products/rokiovertime-com-banner	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-cl/products/rokiovertime-com-banner.html	(from https://rokiovertime.com/es-cl/collections/all?page=3)
08:21:33	632925/632925	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:585a7e63f926dd1e4496a059a6efc5ae%22	https://rokiovertime.com/es-cl/products/anime-attack-on-titan-sport-shorts-men-sportswear-running-short-pants-beach-bottoms-summer-gym-fitness-training-jogging-shorts-1	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-cl/products/anime-attack-on-titan-sport-shorts-men-sportswear-running-short-pants-beach-bottoms-summer-gym-fitness-training-jogging-shorts-1.html	(from https://rokiovertime.com/es-cl/collections/all?page=3)
08:21:34	624184/624184	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:501566f7477f0bc36c34df60c8e554b5%22	https://rokiovertime.com/es-cl/products/roki-dragon-ball-gym-shorts	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-cl/products/roki-dragon-ball-gym-shorts.html	(from https://rokiovertime.com/es-cl/collections/all?page=3)
08:21:34	593929/593929	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:bde21ad82f37327639f5c9199b2268d9%22	https://rokiovertime.com/es-cl/products/anime-attack-on-titan-sport-shorts-men-sportswear-running-short-pants-beach-bottoms-summer-gym-fitness-training-jogging-shorts	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-cl/products/anime-attack-on-titan-sport-shorts-men-sportswear-running-short-pants-beach-bottoms-summer-gym-fitness-training-jogging-shorts.html	(from https://rokiovertime.com/es-cl/collections/all?page=3)
08:21:35	65427/65427	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:cc797c298669fd904a165f7525d61fa5%22	https://rokiovertime.com/es-cl/collections/gym-shorts.oembed?page=2	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-cl/collections/gym-shorts4658.oembed	(from https://rokiovertime.com/es-cl/collections/gym-shorts?page=2)
08:21:35	744628/744628	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:2b15487f19eb193ed6d4c8590ba0a590%22	https://rokiovertime.com/es-cl/collections/gym-shorts?page=1	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-cl/collections/gym-shorts2679.html	(from https://rokiovertime.com/es-cl/collections/gym-shorts?page=2)
08:21:35	2338/2338	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:bf5e1c5b292f2806d2cf474310727e81%22	https://rokiovertime.com/es-cl/products/roki-goku-gym-shorts.oembed	D:/proyecto1/RokiOvertime/RokiOvertime/rokiovertime.com/es-cl/products/roki-goku-gym-shorts.oembed	(from https://rokiovertime.com/es-cl/products/roki-goku-gym-shorts)
